guid,label,output
MoustacheJoe_chunk1_1,Polish,Polish
MoustacheJoe_chunk1_2,Polish,Polish
MoustacheJoe_chunk1_3,Polish,Polish
MoustacheJoe_chunk2_0,Polish,Lithuanian
MoustacheJoe_chunk2_1,Polish,Polish
MoustacheJoe_chunk2_2,Polish,Polish
MoustacheJoe_chunk2_3,Polish,Polish
MoustacheJoe_chunk3_0,Polish,Polish
MoustacheJoe_chunk3_1,Polish,Polish
MoustacheJoe_chunk3_2,Polish,Polish
MoustacheJoe_chunk3_3,Polish,Hungarian
Mugin_chunk1_0,Norwegian,Norwegian
Mugin_chunk1_1,Norwegian,Norwegian
Mugin_chunk1_2,Norwegian,Portuguese
Mugin_chunk1_3,Norwegian,Norwegian
Naked-Viking_chunk1_0,Swedish,Romanian
Naked-Viking_chunk1_1,Swedish,Norwegian
Naked-Viking_chunk1_2,Swedish,Norwegian
Naked-Viking_chunk2_0,Swedish,Swedish
Naked-Viking_chunk2_1,Swedish,Swedish
Naked-Viking_chunk2_2,Swedish,Norwegian
NeXT_ngl_chunk1_0,Bulgarian,Bulgarian
NeXT_ngl_chunk1_1,Bulgarian,Bulgarian
NeXT_ngl_chunk2_0,Bulgarian,Bulgarian
NeXT_ngl_chunk2_1,Bulgarian,Bulgarian
NeXT_ngl_chunk2_2,Bulgarian,Spanish
NeXT_ngl_chunk3_0,Bulgarian,Bulgarian
NeXT_ngl_chunk3_1,Bulgarian,Bulgarian
NeXT_ngl_chunk3_2,Bulgarian,Bulgarian
NeXT_ngl_chunk3_3,Bulgarian,Bulgarian
Nemo_Barbarossa_chunk1_0,German,German
Nemo_Barbarossa_chunk1_1,German,German
Nemo_Barbarossa_chunk1_2,German,German
Nemo_Barbarossa_chunk1_3,German,French
Nemo_Barbarossa_chunk2_0,German,German
Nemo_Barbarossa_chunk2_1,German,German
Nemo_Barbarossa_chunk2_2,German,German
Nemo_Barbarossa_chunk2_3,German,German
Nemo_Barbarossa_chunk2_4,German,German
Nemo_Barbarossa_chunk3_0,German,German
Nemo_Barbarossa_chunk3_1,German,German
Nemo_Barbarossa_chunk3_2,German,Finish
Nemo_Barbarossa_chunk3_3,German,German
Neutral_Fellow_chunk1_0,Croatian,Croatian
Neutral_Fellow_chunk1_1,Croatian,Serbian
Neutral_Fellow_chunk1_2,Croatian,Portuguese
Neutral_Fellow_chunk2_0,Croatian,French
Neutral_Fellow_chunk2_1,Croatian,German
Neutral_Fellow_chunk2_2,Croatian,Greek
Neutral_Fellow_chunk2_3,Croatian,Croatian
Neutral_Fellow_chunk3_0,Croatian,Swedish
Neutral_Fellow_chunk3_1,Croatian,Croatian
Neutral_Fellow_chunk3_2,Croatian,Croatian
NorskeEurope_chunk1_0,Norwegian,German
NorskeEurope_chunk1_1,Norwegian,German
NorskeEurope_chunk1_2,Norwegian,German
NorskeEurope_chunk1_3,Norwegian,Czech
NorskeEurope_chunk2_0,Norwegian,Czech
NorskeEurope_chunk2_1,Norwegian,Greek
NorskeEurope_chunk2_2,Norwegian,Italian
NorskeEurope_chunk2_3,Norwegian,Slovenian
NorskeEurope_chunk3_0,Norwegian,Italian
NorskeEurope_chunk3_1,Norwegian,French
NorskeEurope_chunk3_2,Norwegian,German
NorskeEurope_chunk3_3,Norwegian,Greek
NuffNuffNuff_chunk1_0,Lithuanian,Lithuanian
NuffNuffNuff_chunk1_1,Lithuanian,Lithuanian
NuffNuffNuff_chunk1_2,Lithuanian,Lithuanian
NuffNuffNuff_chunk1_3,Lithuanian,Lithuanian
NuffNuffNuff_chunk2_0,Lithuanian,Serbian
NuffNuffNuff_chunk2_1,Lithuanian,French
NuffNuffNuff_chunk2_2,Lithuanian,Lithuanian
NuffNuffNuff_chunk2_3,Lithuanian,Lithuanian
NuffNuffNuff_chunk3_0,Lithuanian,Slovenian
NuffNuffNuff_chunk3_1,Lithuanian,Lithuanian
NuffNuffNuff_chunk3_2,Lithuanian,Lithuanian
NuffNuffNuff_chunk3_3,Lithuanian,Lithuanian
Onkrud_chunk1_0,Finish,Finish
Onkrud_chunk1_1,Finish,Finish
Onkrud_chunk1_2,Finish,Finish
Onkrud_chunk1_3,Finish,Swedish
Onkrud_chunk1_4,Finish,Greek
POLISH_POVERTY_chunk1_0,Polish,Polish
POLISH_POVERTY_chunk1_1,Polish,Polish
POLISH_POVERTY_chunk1_2,Polish,Polish
POLISH_POVERTY_chunk1_3,Polish,Polish
POLISH_POVERTY_chunk2_0,Polish,Polish
POLISH_POVERTY_chunk2_1,Polish,Polish
POLISH_POVERTY_chunk2_2,Polish,Hungarian
Penstubal_chunk1_0,Serbian,Serbian
Penstubal_chunk1_1,Serbian,Serbian
Penstubal_chunk1_2,Serbian,Serbian
Penstubal_chunk2_0,Serbian,Russian
Penstubal_chunk2_1,Serbian,Serbian
Penstubal_chunk2_2,Serbian,Serbian
Penstubal_chunk3_0,Serbian,Serbian
Penstubal_chunk3_1,Serbian,Serbian
Penstubal_chunk3_2,Serbian,Russian
PepeLinux_chunk1_0,Portuguese,Portuguese
PepeLinux_chunk1_1,Portuguese,Portuguese
PepeLinux_chunk1_2,Portuguese,Italian
PepeLinux_chunk1_3,Portuguese,Polish
PepeLinux_chunk2_0,Portuguese,Italian
PepeLinux_chunk2_1,Portuguese,Italian
PepeLinux_chunk2_2,Portuguese,Portuguese
PepeLinux_chunk2_3,Portuguese,Portuguese
PepeLinux_chunk3_0,Portuguese,Greek
PepeLinux_chunk3_1,Portuguese,Greek
PepeLinux_chunk3_2,Portuguese,Portuguese
PepeLinux_chunk3_3,Portuguese,Portuguese
PoopedWhenRegistered_chunk1_0,Swedish,French
PoopedWhenRegistered_chunk1_1,Swedish,German
PoopedWhenRegistered_chunk1_2,Swedish,Polish
PoopedWhenRegistered_chunk2_0,Swedish,Russian
PoopedWhenRegistered_chunk2_1,Swedish,Bulgarian
PoopedWhenRegistered_chunk2_2,Swedish,Lithuanian
PoopedWhenRegistered_chunk3_0,Swedish,Swedish
PoopedWhenRegistered_chunk3_1,Swedish,Russian
PoopedWhenRegistered_chunk3_2,Swedish,Russian
RedSwissKnife_chunk1_0,Slovenian,Slovenian
RedSwissKnife_chunk1_1,Slovenian,Croatian
RedSwissKnife_chunk1_2,Slovenian,Croatian
RedSwissKnife_chunk2_0,Slovenian,Slovenian
RedSwissKnife_chunk2_1,Slovenian,Slovenian
RedSwissKnife_chunk2_2,Slovenian,Slovenian
RedSwissKnife_chunk3_0,Slovenian,Slovenian
RedSwissKnife_chunk3_1,Slovenian,Lithuanian
RedSwissKnife_chunk3_2,Slovenian,Slovenian
RogueTanuki_chunk1_0,Croatian,English
RogueTanuki_chunk1_1,Croatian,Spanish
RogueTanuki_chunk1_2,Croatian,Croatian
RogueTanuki_chunk1_3,Croatian,Croatian
RogueTanuki_chunk2_0,Croatian,Croatian
RogueTanuki_chunk2_1,Croatian,Italian
RogueTanuki_chunk2_2,Croatian,Croatian
RogueTanuki_chunk2_3,Croatian,Serbian
RogueTanuki_chunk2_4,Croatian,Croatian
RogueTanuki_chunk2_5,Croatian,Croatian
RogueTanuki_chunk3_0,Croatian,Croatian
RogueTanuki_chunk3_1,Croatian,Slovenian
RogueTanuki_chunk3_2,Croatian,Swedish
RogueTanuki_chunk3_3,Croatian,Italian
Sarkat11_chunk1_0,Russian,Russian
Sarkat11_chunk1_1,Russian,Russian
Sarkat11_chunk1_2,Russian,Russian
Sarkat11_chunk1_3,Russian,Russian
Sarkat11_chunk1_4,Russian,Russian
Sarkat11_chunk2_0,Russian,Russian
Sarkat11_chunk2_1,Russian,Russian
Sarkat11_chunk2_2,Russian,Bulgarian
Sarkat11_chunk2_3,Russian,English
Sarkat11_chunk3_0,Russian,Swedish
Sarkat11_chunk3_1,Russian,Russian
Sarkat11_chunk3_2,Russian,Russian
Sarkat11_chunk3_3,Russian,Russian
Sensitive_nob_chunk1_0,German,German
Sensitive_nob_chunk1_1,German,German
Sensitive_nob_chunk1_2,German,German
Sensitive_nob_chunk2_0,German,German
Sensitive_nob_chunk2_1,German,German
Sensitive_nob_chunk2_2,German,Bulgarian
Sensitive_nob_chunk3_0,German,German
Sensitive_nob_chunk3_1,German,German
Sensitive_nob_chunk3_2,German,Czech
Sikander96_chunk1_0,Norwegian,Norwegian
Sikander96_chunk1_1,Norwegian,Dutch
Sikander96_chunk1_2,Norwegian,English
Simone1995_chunk1_0,Italian,Bulgarian
Simone1995_chunk1_1,Italian,English
Simone1995_chunk1_2,Italian,Italian
Simone1995_chunk1_3,Italian,Italian
Skirtsmoother_chunk1_0,Serbian,Serbian
Skirtsmoother_chunk1_1,Serbian,English
Skirtsmoother_chunk1_2,Serbian,English
SpicyJalapenoo_chunk1_0,Serbian,Serbian
SpicyJalapenoo_chunk1_1,Serbian,Serbian
SpicyJalapenoo_chunk1_2,Serbian,Serbian
Stemp_chunk1_0,French,French
Stemp_chunk1_1,French,French
Stemp_chunk1_2,French,French
Stemp_chunk2_0,French,French
Stemp_chunk2_1,French,French
Stemp_chunk2_2,French,French
Stemp_chunk3_0,French,French
Stemp_chunk3_1,French,French
Stemp_chunk3_2,French,French
Stiffori_chunk1_0,Portuguese,Hungarian
Stiffori_chunk1_1,Portuguese,Hungarian
Stiffori_chunk1_2,Portuguese,Portuguese
Stiffori_chunk1_3,Portuguese,Romanian
Stiffori_chunk2_0,Portuguese,Portuguese
Stiffori_chunk2_1,Portuguese,French
Stiffori_chunk2_2,Portuguese,Portuguese
Stiffori_chunk2_3,Portuguese,Slovenian
Stiffori_chunk3_0,Portuguese,Russian
Stiffori_chunk3_1,Portuguese,Slovenian
Stiffori_chunk3_2,Portuguese,English
Stiffori_chunk3_3,Portuguese,Spanish
Stove-pipe_chunk1_0,Norwegian,Swedish
Stove-pipe_chunk1_1,Norwegian,Swedish
Stove-pipe_chunk1_2,Norwegian,Swedish
Stove-pipe_chunk1_3,Norwegian,Swedish
SwagDracula_chunk1_0,Turkish,Turkish
SwagDracula_chunk1_1,Turkish,Turkish
SwagDracula_chunk1_2,Turkish,English
SwagDracula_chunk1_3,Turkish,Turkish
SwagDracula_chunk1_4,Turkish,Serbian
SwagDracula_chunk2_0,Turkish,Swedish
SwagDracula_chunk2_1,Turkish,English
SwagDracula_chunk2_2,Turkish,Turkish
SwagDracula_chunk2_3,Turkish,Turkish
Tasty-Beer_chunk1_0,English,English
Tasty-Beer_chunk1_1,English,English
Tasty-Beer_chunk1_2,English,English
Teh_Ordo_chunk1_0,Czech,German
Teh_Ordo_chunk1_1,Czech,Italian
Teh_Ordo_chunk1_2,Czech,Greek
Teh_Ordo_chunk1_3,Czech,Polish
Teh_Ordo_chunk1_4,Czech,French
Teh_Ordo_chunk2_0,Czech,Polish
Teh_Ordo_chunk2_1,Czech,Polish
Teh_Ordo_chunk2_2,Czech,Polish
Teh_Ordo_chunk2_3,Czech,Czech
TexMexxx_chunk1_0,German,German
TexMexxx_chunk1_1,German,German
TexMexxx_chunk1_2,German,German
TexMexxx_chunk1_3,German,Slovenian
Thallax_chunk1_0,Swedish,Swedish
Thallax_chunk1_1,Swedish,Slovenian
Thallax_chunk1_2,Swedish,Spanish
Thallax_chunk1_3,Swedish,Norwegian
TheAmberbrew_chunk1_0,Lithuanian,Lithuanian
TheAmberbrew_chunk1_1,Lithuanian,Lithuanian
TheAmberbrew_chunk1_2,Lithuanian,Lithuanian
TheAmberbrew_chunk2_0,Lithuanian,Lithuanian
TheAmberbrew_chunk2_1,Lithuanian,Lithuanian
TheAmberbrew_chunk2_2,Lithuanian,Russian
TheAmberbrew_chunk3_0,Lithuanian,Lithuanian
TheAmberbrew_chunk3_1,Lithuanian,Slovenian
TheAmberbrew_chunk3_2,Lithuanian,Lithuanian
Timerunout_chunk1_0,Romanian,Bulgarian
Timerunout_chunk1_1,Romanian,Romanian
Timerunout_chunk1_2,Romanian,Romanian
Timerunout_chunk1_3,Romanian,Romanian
Timerunout_chunk2_0,Romanian,Romanian
Timerunout_chunk2_1,Romanian,Romanian
Timerunout_chunk2_2,Romanian,Romanian
Timerunout_chunk2_3,Romanian,Romanian
Timerunout_chunk2_4,Romanian,Romanian
Timerunout_chunk3_0,Romanian,Dutch
Timerunout_chunk3_1,Romanian,Romanian
Timerunout_chunk3_2,Romanian,Russian
Timerunout_chunk3_3,Romanian,Italian
TitouLamaison_chunk1_0,French,French
TitouLamaison_chunk1_1,French,Romanian
TitouLamaison_chunk1_2,French,Bulgarian
TitouLamaison_chunk1_3,French,Russian
TitouLamaison_chunk2_0,French,French
TitouLamaison_chunk2_1,French,French
TitouLamaison_chunk2_2,French,French
TitouLamaison_chunk2_3,French,French
TitouLamaison_chunk3_0,French,French
TitouLamaison_chunk3_1,French,French
TitouLamaison_chunk3_2,French,French
Toasterlad_chunk1_0,Norwegian,Norwegian
Toasterlad_chunk1_1,Norwegian,Norwegian
Toasterlad_chunk1_2,Norwegian,Norwegian
Toasterlad_chunk1_3,Norwegian,Swedish
Todalooo_chunk1_0,Croatian,Serbian
Todalooo_chunk1_1,Croatian,Croatian
Todalooo_chunk1_2,Croatian,Croatian
Todalooo_chunk2_0,Croatian,Serbian
Todalooo_chunk2_1,Croatian,Swedish
Todalooo_chunk2_2,Croatian,Serbian
Todalooo_chunk2_3,Croatian,Turkish
Todalooo_chunk3_0,Croatian,Russian
Todalooo_chunk3_1,Croatian,Bulgarian
Todalooo_chunk3_2,Croatian,Czech
Todalooo_chunk3_3,Croatian,Polish
TomKiisk_chunk1_0,Estonian,English
TomKiisk_chunk1_1,Estonian,English
TomKiisk_chunk1_2,Estonian,English
TomKiisk_chunk2_0,Estonian,Estonian
TomKiisk_chunk2_1,Estonian,Croatian
TomKiisk_chunk2_2,Estonian,Dutch
TomKiisk_chunk3_0,Estonian,Swedish
TomKiisk_chunk3_1,Estonian,Romanian
TomKiisk_chunk3_2,Estonian,Polish
TurkishDudeInFinland_chunk1_0,Turkish,Bulgarian
TurkishDudeInFinland_chunk1_1,Turkish,Turkish
TurkishDudeInFinland_chunk1_2,Turkish,Turkish
TurkishDudeInFinland_chunk1_3,Turkish,Serbian
TurkishDudeInFinland_chunk2_0,Turkish,Turkish
TurkishDudeInFinland_chunk2_1,Turkish,Turkish
TurkishDudeInFinland_chunk2_2,Turkish,Norwegian
TurkishDudeInFinland_chunk2_3,Turkish,Turkish
TurkishDudeInFinland_chunk3_0,Turkish,Turkish
TurkishDudeInFinland_chunk3_1,Turkish,Turkish
TurkishDudeInFinland_chunk3_2,Turkish,Turkish
TurkishDudeInFinland_chunk3_3,Turkish,Russian
Valluan_chunk1_0,Italian,Italian
Valluan_chunk1_1,Italian,Italian
Valluan_chunk1_2,Italian,Italian
Valluan_chunk1_3,Italian,Italian
Valluan_chunk1_4,Italian,Italian
Valluan_chunk1_5,Italian,Italian
Vertitto_chunk1_0,Polish,Polish
Vertitto_chunk1_1,Polish,Polish
Vertitto_chunk1_2,Polish,Finish
Vertitto_chunk1_3,Polish,Polish
Vertitto_chunk1_4,Polish,Polish
Vertitto_chunk1_5,Polish,Polish
Vertitto_chunk1_6,Polish,Polish
Vertitto_chunk2_0,Polish,Polish
Vertitto_chunk2_1,Polish,Polish
Vertitto_chunk2_2,Polish,Polish
Vertitto_chunk2_3,Polish,Lithuanian
Vertitto_chunk2_4,Polish,Polish
Vertitto_chunk3_0,Polish,Lithuanian
Vertitto_chunk3_1,Polish,Polish
Vertitto_chunk3_2,Polish,Polish
Vertitto_chunk3_3,Polish,Polish
Wissageide_chunk1_0,Lithuanian,Lithuanian
Wissageide_chunk1_1,Lithuanian,Lithuanian
Wissageide_chunk1_2,Lithuanian,Lithuanian
Wissageide_chunk1_3,Lithuanian,Estonian
Xeydo_chunk1_0,Hungarian,Serbian
Xeydo_chunk1_1,Hungarian,Czech
Xeydo_chunk1_2,Hungarian,Serbian
Xeydo_chunk1_3,Hungarian,Slovenian
XtremeGoose_chunk1_0,English,English
XtremeGoose_chunk1_1,English,Italian
XtremeGoose_chunk1_2,English,Swedish
XtremeGoose_chunk1_3,English,English
Yaver_Mbizi_chunk1_0,Russian,Russian
Yaver_Mbizi_chunk1_1,Russian,Estonian
Yaver_Mbizi_chunk1_2,Russian,Russian
Yaver_Mbizi_chunk1_3,Russian,Russian
Yaver_Mbizi_chunk2_0,Russian,Russian
Yaver_Mbizi_chunk2_1,Russian,Estonian
Yaver_Mbizi_chunk2_2,Russian,Estonian
Yaver_Mbizi_chunk2_3,Russian,Russian
Yaver_Mbizi_chunk3_0,Russian,Russian
Yaver_Mbizi_chunk3_1,Russian,Russian
Yaver_Mbizi_chunk3_2,Russian,Russian
Yaver_Mbizi_chunk3_3,Russian,Russian
Yaver_Mbizi_chunk3_4,Russian,Russian
Zitomir81_chunk1_0,Serbian,Serbian
Zitomir81_chunk1_1,Serbian,Serbian
Zitomir81_chunk1_2,Serbian,Serbian
Zitomir81_chunk1_3,Serbian,Serbian
a_guy_from_CEE_chunk1_0,Hungarian,Hungarian
a_guy_from_CEE_chunk1_1,Hungarian,Hungarian
a_guy_from_CEE_chunk1_2,Hungarian,Czech
a_guy_from_CEE_chunk1_3,Hungarian,German
a_guy_from_CEE_chunk1_4,Hungarian,Lithuanian
a_guy_from_CEE_chunk2_0,Hungarian,Estonian
a_guy_from_CEE_chunk2_1,Hungarian,Czech
a_guy_from_CEE_chunk2_2,Hungarian,Hungarian
a_guy_from_CEE_chunk2_3,Hungarian,Czech
accountII_chunk1_0,Dutch,Dutch
accountII_chunk1_1,Dutch,Slovenian
accountII_chunk1_2,Dutch,Dutch
accountII_chunk1_3,Dutch,German
accountII_chunk2_0,Dutch,Dutch
accountII_chunk2_1,Dutch,Dutch
accountII_chunk2_2,Dutch,Dutch
acerbitas666_chunk1_0,Hungarian,Hungarian
acerbitas666_chunk1_1,Hungarian,Hungarian
acerbitas666_chunk1_2,Hungarian,Hungarian
acerbitas666_chunk2_0,Hungarian,Hungarian
acerbitas666_chunk2_1,Hungarian,Hungarian
acerbitas666_chunk2_2,Hungarian,Hungarian
ahac_chunk1_0,Slovenian,Slovenian
ahac_chunk1_1,Slovenian,Croatian
ahac_chunk1_2,Slovenian,German
ahac_chunk1_3,Slovenian,Slovenian
alenizslo_chunk1_0,Slovenian,Slovenian
alenizslo_chunk1_1,Slovenian,Slovenian
alenizslo_chunk2_0,Slovenian,Slovenian
alenizslo_chunk2_1,Slovenian,Slovenian
alenizslo_chunk3_0,Slovenian,Slovenian
alenizslo_chunk3_1,Slovenian,Slovenian
anabolic_chunk1_0,Greek,Greek
anabolic_chunk1_1,Greek,Greek
anabolic_chunk1_2,Greek,Greek
andreask_chunk1_0,Swedish,German
andreask_chunk1_1,Swedish,Greek
andreask_chunk1_2,Swedish,Slovenian
andreask_chunk1_3,Swedish,English
andreask_chunk1_4,Swedish,Greek
andreask_chunk1_5,Swedish,Greek
andreask_chunk2_0,Swedish,Greek
andreask_chunk2_1,Swedish,Swedish
andreask_chunk2_2,Swedish,Greek
andreask_chunk2_3,Swedish,Greek
andreask_chunk2_4,Swedish,Greek
andreask_chunk2_5,Swedish,Greek
andreask_chunk2_6,Swedish,German
andreask_chunk3_0,Swedish,Greek
andreask_chunk3_1,Swedish,Greek
andreask_chunk3_2,Swedish,Greek
andreask_chunk3_3,Swedish,Greek
andreask_chunk3_4,Swedish,Greek
andreask_chunk3_5,Swedish,Greek
anonypanda_chunk1_0,Finish,Finish
anonypanda_chunk1_1,Finish,English
anonypanda_chunk1_2,Finish,French
anonypanda_chunk1_3,Finish,Italian
anortef_chunk1_0,Spanish,Spanish
anortef_chunk1_1,Spanish,Spanish
anortef_chunk1_2,Spanish,Spanish
anortef_chunk1_3,Spanish,Spanish
anortef_chunk2_0,Spanish,Spanish
anortef_chunk2_1,Spanish,Spanish
anortef_chunk2_2,Spanish,Spanish
anortef_chunk2_3,Spanish,Spanish
anortef_chunk2_4,Spanish,Spanish
anortef_chunk3_0,Spanish,Spanish
anortef_chunk3_1,Spanish,Spanish
anortef_chunk3_2,Spanish,Spanish
anortef_chunk3_3,Spanish,Spanish
baat_chunk1_0,Turkish,Turkish
baat_chunk1_1,Turkish,Turkish
baat_chunk1_2,Turkish,Turkish
baat_chunk2_0,Turkish,Turkish
baat_chunk2_1,Turkish,Czech
baat_chunk2_2,Turkish,Turkish
baat_chunk3_0,Turkish,German
baat_chunk3_1,Turkish,Bulgarian
baat_chunk3_2,Turkish,Turkish
balkan_latino_chunk1_0,Romanian,Romanian
balkan_latino_chunk1_1,Romanian,Romanian
balkan_latino_chunk1_2,Romanian,Romanian
balkan_latino_chunk1_3,Romanian,Romanian
balkan_latino_chunk1_4,Romanian,Romanian
balkan_latino_chunk2_0,Romanian,Romanian
balkan_latino_chunk2_1,Romanian,Turkish
balkan_latino_chunk2_2,Romanian,Bulgarian
balkan_latino_chunk2_3,Romanian,Turkish
balkan_latino_chunk2_4,Romanian,Romanian
balkan_latino_chunk2_5,Romanian,Turkish
bas-bas_chunk1_0,Spanish,Spanish
bas-bas_chunk1_1,Spanish,Spanish
bas-bas_chunk1_2,Spanish,Spanish
bas-bas_chunk1_3,Spanish,Spanish
bas-bas_chunk1_4,Spanish,English
bas-bas_chunk2_0,Spanish,Spanish
bas-bas_chunk2_1,Spanish,Spanish
bas-bas_chunk2_2,Spanish,Spanish
bas-bas_chunk2_3,Spanish,Spanish
bas-bas_chunk2_4,Spanish,Spanish
bas-bas_chunk3_0,Spanish,Spanish
bas-bas_chunk3_1,Spanish,Spanish
bas-bas_chunk3_2,Spanish,Spanish
bas-bas_chunk3_3,Spanish,Spanish
bas-bas_chunk3_4,Spanish,Spanish
bigbuddy772_chunk1_0,Dutch,Dutch
bigbuddy772_chunk1_1,Dutch,Estonian
bigbuddy772_chunk1_2,Dutch,Dutch
bigbuddy772_chunk1_3,Dutch,Dutch
brielem_chunk1_0,Dutch,Dutch
brielem_chunk1_1,Dutch,Dutch
brielem_chunk1_2,Dutch,Italian
brielem_chunk1_3,Dutch,Russian
bu-rekt_chunk1_0,Serbian,Bulgarian
bu-rekt_chunk1_1,Serbian,Serbian
bu-rekt_chunk1_2,Serbian,Serbian
bu-rekt_chunk1_3,Serbian,Slovenian
bu-rekt_chunk1_4,Serbian,Serbian
bu-rekt_chunk1_5,Serbian,Czech
bu-rekt_chunk2_0,Serbian,Croatian
bu-rekt_chunk2_1,Serbian,Slovenian
bu-rekt_chunk2_2,Serbian,Serbian
bu-rekt_chunk2_3,Serbian,Croatian
bu-rekt_chunk2_4,Serbian,Croatian
bu-rekt_chunk3_0,Serbian,Bulgarian
bu-rekt_chunk3_1,Serbian,Slovenian
bu-rekt_chunk3_2,Serbian,Slovenian
bu-rekt_chunk3_3,Serbian,Slovenian
bumszakaraka_chunk1_0,Polish,Polish
bumszakaraka_chunk1_1,Polish,Italian
bumszakaraka_chunk1_2,Polish,Polish
cameliap_chunk1_0,Bulgarian,Bulgarian
cameliap_chunk1_1,Bulgarian,English
cameliap_chunk1_2,Bulgarian,English
cameliap_chunk1_3,Bulgarian,Slovenian
captainfugu_chunk1_0,Romanian,French
captainfugu_chunk1_1,Romanian,Romanian
captainfugu_chunk1_2,Romanian,Romanian
captainfugu_chunk1_3,Romanian,Romanian
captainfugu_chunk2_0,Romanian,Hungarian
captainfugu_chunk2_1,Romanian,Hungarian
captainfugu_chunk2_2,Romanian,Romanian
captainfugu_chunk2_3,Romanian,French
captainfugu_chunk2_4,Romanian,Croatian
captainfugu_chunk3_0,Romanian,Romanian
captainfugu_chunk3_1,Romanian,Romanian
captainfugu_chunk3_2,Romanian,Romanian
captainfugu_chunk3_3,Romanian,French
carpenter20m_chunk1_0,Greek,Norwegian
carpenter20m_chunk1_1,Greek,Greek
carpenter20m_chunk1_2,Greek,Greek
carpenter20m_chunk1_3,Greek,Greek
carpenter20m_chunk2_0,Greek,Greek
carpenter20m_chunk2_1,Greek,Greek
carpenter20m_chunk2_2,Greek,Dutch
carpenter20m_chunk2_3,Greek,Greek
carpenter20m_chunk3_0,Greek,Greek
carpenter20m_chunk3_1,Greek,Slovenian
carpenter20m_chunk3_2,Greek,Greek
carpenter20m_chunk3_3,Greek,Spanish
cionide_chunk1_0,Polish,Polish
cionide_chunk1_1,Polish,German
cionide_chunk1_2,Polish,German
cionide_chunk1_3,Polish,Polish
cnthlpbtmknwaccnt_chunk1_0,Dutch,Russian
cnthlpbtmknwaccnt_chunk1_1,Dutch,Dutch
cnthlpbtmknwaccnt_chunk1_2,Dutch,Bulgarian
cnthlpbtmknwaccnt_chunk1_3,Dutch,English
cnthlpbtmknwaccnt_chunk1_4,Dutch,Russian
cokkish_chunk1_0,Italian,German
cokkish_chunk1_1,Italian,Italian
cokkish_chunk1_2,Italian,Finish
cokkish_chunk1_3,Italian,Dutch
cokkish_chunk2_0,Italian,Greek
cokkish_chunk2_1,Italian,English
cokkish_chunk2_2,Italian,Italian
cokkish_chunk2_3,Italian,Swedish
cokkish_chunk3_0,Italian,Italian
cokkish_chunk3_1,Italian,German
cokkish_chunk3_2,Italian,Italian
cokkish_chunk3_3,Italian,Greek
daniuxelis_chunk1_0,Lithuanian,Lithuanian
daniuxelis_chunk1_1,Lithuanian,Lithuanian
daniuxelis_chunk1_2,Lithuanian,Lithuanian
daniuxelis_chunk1_3,Lithuanian,Croatian
darkface_chunk1_0,Greek,Greek
darkface_chunk1_1,Greek,Greek
darkface_chunk1_2,Greek,Greek
darkface_chunk2_0,Greek,Greek
darkface_chunk2_1,Greek,Greek
darkface_chunk2_2,Greek,Greek
darkface_chunk2_3,Greek,Greek
darkface_chunk3_0,Greek,Greek
darkface_chunk3_1,Greek,Greek
darkface_chunk3_2,Greek,Greek
debourg_chunk1_0,French,Croatian
debourg_chunk1_1,French,Swedish
debourg_chunk1_2,French,Swedish
debourg_chunk1_3,French,Swedish
deus-vicit_chunk1_0,Polish,German
deus-vicit_chunk1_1,Polish,German
deus-vicit_chunk1_2,Polish,Romanian
deus-vicit_chunk2_0,Polish,Norwegian
deus-vicit_chunk2_1,Polish,Swedish
deus-vicit_chunk2_2,Polish,Czech
deus-vicit_chunk3_0,Polish,Italian
deus-vicit_chunk3_1,Polish,Bulgarian
deus-vicit_chunk3_2,Polish,Spanish
deus-vicit_chunk3_3,Polish,Spanish
dimitarRU_chunk1_0,Russian,Russian
dimitarRU_chunk1_1,Russian,Russian
dimitarRU_chunk1_2,Russian,Russian
dimitarRU_chunk1_3,Russian,Russian
dizzzy93_chunk1_0,Serbian,Serbian
dizzzy93_chunk1_1,Serbian,Serbian
dizzzy93_chunk1_2,Serbian,Serbian
dlq84_chunk1_0,Swedish,Swedish
dlq84_chunk1_1,Swedish,Swedish
dlq84_chunk1_2,Swedish,Swedish
dlq84_chunk2_0,Swedish,Swedish
dlq84_chunk2_1,Swedish,Bulgarian
dlq84_chunk2_2,Swedish,Swedish
dlq84_chunk3_0,Swedish,Swedish
dlq84_chunk3_1,Swedish,Swedish
dlq84_chunk3_2,Swedish,Swedish
dniweff_chunk1_0,Russian,Russian
dniweff_chunk1_1,Russian,Russian
dniweff_chunk1_2,Russian,Russian
dniweff_chunk1_3,Russian,Russian
dniweff_chunk2_0,Russian,Russian
dniweff_chunk2_1,Russian,Russian
dniweff_chunk2_2,Russian,Bulgarian
dniweff_chunk2_3,Russian,Russian
dniweff_chunk3_0,Russian,Russian
dniweff_chunk3_1,Russian,Russian
dniweff_chunk3_2,Russian,Russian
dniweff_chunk3_3,Russian,Russian
dolmakalem_chunk1_0,Turkish,Turkish
dolmakalem_chunk1_1,Turkish,Turkish
dolmakalem_chunk1_2,Turkish,Turkish
dolmakalem_chunk2_0,Turkish,Turkish
dolmakalem_chunk2_1,Turkish,Turkish
dolmakalem_chunk2_2,Turkish,Serbian
dolmakalem_chunk3_0,Turkish,Turkish
